GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median gross rent as a percentage of household income,Margin of Error; Median gross rent as a percentage of household income
8600000US11959,11959,ZCTA5 11959,44.5,35.3
8600000US11960,11960,ZCTA5 11960,39.2,25.9
8600000US11961,11961,ZCTA5 11961,45.3,8.3
8600000US11962,11962,ZCTA5 11962,,
8600000US11963,11963,ZCTA5 11963,45.6,29.5
8600000US11964,11964,ZCTA5 11964,28.3,21.3
8600000US11965,11965,ZCTA5 11965,,
8600000US11967,11967,ZCTA5 11967,40.3,15.9
8600000US11968,11968,ZCTA5 11968,38.4,11.7
8600000US11970,11970,ZCTA5 11970,36.2,26.6
8600000US11971,11971,ZCTA5 11971,35.9,20.2
8600000US11972,11972,ZCTA5 11972,23.6,10.5
8600000US11973,11973,ZCTA5 11973,,
8600000US11975,11975,ZCTA5 11975,,
8600000US11976,11976,ZCTA5 11976,28.0,36.7
8600000US11977,11977,ZCTA5 11977,42.7,21.2
8600000US11978,11978,ZCTA5 11978,23.5,3.8
8600000US11980,11980,ZCTA5 11980,31.4,4.0
8600000US12007,12007,ZCTA5 12007,,
8600000US12008,12008,ZCTA5 12008,,
8600000US12009,12009,ZCTA5 12009,25.7,4.5
8600000US12010,12010,ZCTA5 12010,29.9,3.2
8600000US12015,12015,ZCTA5 12015,32.0,6.9
8600000US12017,12017,ZCTA5 12017,24.4,5.2
8600000US12018,12018,ZCTA5 12018,23.3,9.6
8600000US12019,12019,ZCTA5 12019,21.8,2.4
8600000US12020,12020,ZCTA5 12020,28.6,2.5
8600000US12022,12022,ZCTA5 12022,25.0,16.2
8600000US12023,12023,ZCTA5 12023,39.0,10.8
8600000US12024,12024,ZCTA5 12024,,
8600000US12025,12025,ZCTA5 12025,45.3,14.0
8600000US12027,12027,ZCTA5 12027,31.6,21.5
8600000US12028,12028,ZCTA5 12028,39.0,43.8
8600000US12029,12029,ZCTA5 12029,24.2,29.4
8600000US12031,12031,ZCTA5 12031,34.5,60.9
8600000US12032,12032,ZCTA5 12032,42.0,12.2
8600000US12033,12033,ZCTA5 12033,27.6,6.5
8600000US12035,12035,ZCTA5 12035,,
8600000US12036,12036,ZCTA5 12036,,
8600000US12037,12037,ZCTA5 12037,36.7,11.6
8600000US12040,12040,ZCTA5 12040,,
8600000US12041,12041,ZCTA5 12041,,
8600000US12042,12042,ZCTA5 12042,,
8600000US12043,12043,ZCTA5 12043,43.5,10.1
8600000US12045,12045,ZCTA5 12045,,
8600000US12046,12046,ZCTA5 12046,,
8600000US12047,12047,ZCTA5 12047,27.2,1.9
8600000US12051,12051,ZCTA5 12051,26.7,8.1
8600000US12052,12052,ZCTA5 12052,27.5,11.2
8600000US12053,12053,ZCTA5 12053,26.5,10.7
8600000US12054,12054,ZCTA5 12054,20.6,3.8
8600000US12056,12056,ZCTA5 12056,,
8600000US12057,12057,ZCTA5 12057,,
8600000US12058,12058,ZCTA5 12058,44.5,11.5
8600000US12059,12059,ZCTA5 12059,16.3,3.1
8600000US12060,12060,ZCTA5 12060,25.9,5.8
8600000US12061,12061,ZCTA5 12061,22.9,2.5
8600000US12062,12062,ZCTA5 12062,15.6,4.6
8600000US12063,12063,ZCTA5 12063,31.6,6.0
8600000US12064,12064,ZCTA5 12064,25.5,10.3
8600000US12065,12065,ZCTA5 12065,24.3,1.8
8600000US12066,12066,ZCTA5 12066,19.5,17.6
8600000US12067,12067,ZCTA5 12067,26.6,11.2
8600000US12068,12068,ZCTA5 12068,32.4,14.6
8600000US12069,12069,ZCTA5 12069,,
8600000US12070,12070,ZCTA5 12070,33.6,5.0
8600000US12071,12071,ZCTA5 12071,20.0,26.7
8600000US12072,12072,ZCTA5 12072,39.7,27.9
8600000US12074,12074,ZCTA5 12074,27.5,17.8
8600000US12075,12075,ZCTA5 12075,31.7,24.1
8600000US12076,12076,ZCTA5 12076,14.5,108.8
8600000US12077,12077,ZCTA5 12077,31.7,6.5
8600000US12078,12078,ZCTA5 12078,33.6,2.8
8600000US12083,12083,ZCTA5 12083,39.7,11.0
8600000US12084,12084,ZCTA5 12084,22.3,3.7
8600000US12085,12085,ZCTA5 12085,24.0,17.7
8600000US12086,12086,ZCTA5 12086,24.6,16.0
8600000US12087,12087,ZCTA5 12087,23.4,23.4
8600000US12089,12089,ZCTA5 12089,,
8600000US12090,12090,ZCTA5 12090,36.4,5.6
8600000US12092,12092,ZCTA5 12092,19.9,15.0
8600000US12093,12093,ZCTA5 12093,42.9,16.5
8600000US12094,12094,ZCTA5 12094,,
8600000US12095,12095,ZCTA5 12095,31.2,4.8
8600000US12106,12106,ZCTA5 12106,25.4,5.7
8600000US12108,12108,ZCTA5 12108,13.9,63.0
8600000US12110,12110,ZCTA5 12110,27.9,3.6
8600000US12115,12115,ZCTA5 12115,,
8600000US12116,12116,ZCTA5 12116,35.1,22.4
8600000US12117,12117,ZCTA5 12117,38.4,27.3
8600000US12118,12118,ZCTA5 12118,25.5,3.8
8600000US12120,12120,ZCTA5 12120,,
8600000US12121,12121,ZCTA5 12121,,
8600000US12122,12122,ZCTA5 12122,38.4,4.3
8600000US12123,12123,ZCTA5 12123,27.6,5.2
8600000US12124,12124,ZCTA5 12124,,
8600000US12125,12125,ZCTA5 12125,30.4,16.6
8600000US12130,12130,ZCTA5 12130,,
8600000US12131,12131,ZCTA5 12131,,
8600000US12132,12132,ZCTA5 12132,20.6,4.2
8600000US12134,12134,ZCTA5 12134,36.0,6.0
8600000US12136,12136,ZCTA5 12136,,
8600000US12137,12137,ZCTA5 12137,37.9,6.0
8600000US12138,12138,ZCTA5 12138,32.2,19.7
8600000US12139,12139,ZCTA5 12139,,
8600000US12140,12140,ZCTA5 12140,32.1,1.5
8600000US12143,12143,ZCTA5 12143,23.4,3.4
8600000US12144,12144,ZCTA5 12144,24.5,2.4
8600000US12147,12147,ZCTA5 12147,42.8,5.8
8600000US12148,12148,ZCTA5 12148,,
8600000US12149,12149,ZCTA5 12149,28.7,4.9
8600000US12150,12150,ZCTA5 12150,30.1,37.3
8600000US12151,12151,ZCTA5 12151,22.3,2.7
8600000US12153,12153,ZCTA5 12153,,
8600000US12154,12154,ZCTA5 12154,28.8,14.6
8600000US12155,12155,ZCTA5 12155,28.0,3.9
8600000US12156,12156,ZCTA5 12156,46.4,24.9
8600000US12157,12157,ZCTA5 12157,29.5,4.1
8600000US12158,12158,ZCTA5 12158,23.5,1.6
8600000US12159,12159,ZCTA5 12159,27.5,5.4
8600000US12160,12160,ZCTA5 12160,,
8600000US12161,12161,ZCTA5 12161,,
8600000US12164,12164,ZCTA5 12164,42.5,25.3
8600000US12165,12165,ZCTA5 12165,15.4,13.7
8600000US12166,12166,ZCTA5 12166,26.7,14.4
8600000US12167,12167,ZCTA5 12167,27.4,3.3
8600000US12168,12168,ZCTA5 12168,46.1,57.5
8600000US12169,12169,ZCTA5 12169,,
8600000US12170,12170,ZCTA5 12170,21.3,9.2
8600000US12172,12172,ZCTA5 12172,,
8600000US12173,12173,ZCTA5 12173,26.1,10.9
8600000US12174,12174,ZCTA5 12174,24.3,12.9
8600000US12175,12175,ZCTA5 12175,18.9,71.3
8600000US12176,12176,ZCTA5 12176,43.2,15.8
8600000US12177,12177,ZCTA5 12177,14.3,93.9
8600000US12180,12180,ZCTA5 12180,30.6,1.7
8600000US12182,12182,ZCTA5 12182,30.8,3.2
8600000US12183,12183,ZCTA5 12183,22.5,4.7
8600000US12184,12184,ZCTA5 12184,29.3,7.5
8600000US12185,12185,ZCTA5 12185,18.1,13.6
8600000US12186,12186,ZCTA5 12186,24.1,4.3
8600000US12187,12187,ZCTA5 12187,48.3,31.6
8600000US12188,12188,ZCTA5 12188,27.6,2.3
8600000US12189,12189,ZCTA5 12189,25.3,2.1
8600000US12190,12190,ZCTA5 12190,17.3,1.0
8600000US12192,12192,ZCTA5 12192,22.9,31.0
8600000US12193,12193,ZCTA5 12193,40.4,47.7
8600000US12194,12194,ZCTA5 12194,,
8600000US12195,12195,ZCTA5 12195,18.6,65.0
8600000US12196,12196,ZCTA5 12196,25.9,3.5
8600000US12197,12197,ZCTA5 12197,36.2,9.6
8600000US12198,12198,ZCTA5 12198,26.9,2.9
8600000US12202,12202,ZCTA5 12202,31.7,3.6
8600000US12203,12203,ZCTA5 12203,31.5,4.8
8600000US12204,12204,ZCTA5 12204,28.6,6.8
8600000US12205,12205,ZCTA5 12205,26.0,3.5
8600000US12206,12206,ZCTA5 12206,46.0,4.0
8600000US12207,12207,ZCTA5 12207,32.7,5.4
8600000US12208,12208,ZCTA5 12208,30.6,2.9
8600000US12209,12209,ZCTA5 12209,25.7,4.3
8600000US12210,12210,ZCTA5 12210,29.6,2.9
8600000US12211,12211,ZCTA5 12211,30.7,32.5
8600000US12222,12222,ZCTA5 12222,,
8600000US12302,12302,ZCTA5 12302,30.7,3.3
8600000US12303,12303,ZCTA5 12303,34.5,7.6
8600000US12304,12304,ZCTA5 12304,34.9,6.4
8600000US12305,12305,ZCTA5 12305,26.5,2.7
8600000US12306,12306,ZCTA5 12306,31.3,2.7
8600000US12307,12307,ZCTA5 12307,38.4,6.8
8600000US12308,12308,ZCTA5 12308,28.6,1.9
8600000US12309,12309,ZCTA5 12309,23.3,3.5
8600000US12401,12401,ZCTA5 12401,32.3,1.7
8600000US12404,12404,ZCTA5 12404,37.3,29.4
8600000US12405,12405,ZCTA5 12405,23.7,4.3
8600000US12406,12406,ZCTA5 12406,25.3,4.3
8600000US12407,12407,ZCTA5 12407,,
8600000US12409,12409,ZCTA5 12409,,
8600000US12410,12410,ZCTA5 12410,16.8,10.9
8600000US12411,12411,ZCTA5 12411,25.0,4.2
8600000US12412,12412,ZCTA5 12412,,
8600000US12413,12413,ZCTA5 12413,34.7,4.4
8600000US12414,12414,ZCTA5 12414,34.5,4.9
8600000US12416,12416,ZCTA5 12416,,
8600000US12417,12417,ZCTA5 12417,30.1,35.1
8600000US12418,12418,ZCTA5 12418,,
8600000US12419,12419,ZCTA5 12419,37.4,7.6
8600000US12420,12420,ZCTA5 12420,,
8600000US12421,12421,ZCTA5 12421,29.3,22.9
8600000US12422,12422,ZCTA5 12422,,
8600000US12423,12423,ZCTA5 12423,23.9,8.8
8600000US12424,12424,ZCTA5 12424,,
8600000US12427,12427,ZCTA5 12427,,
8600000US12428,12428,ZCTA5 12428,33.8,6.7
8600000US12429,12429,ZCTA5 12429,,
8600000US12430,12430,ZCTA5 12430,32.9,9.9
8600000US12431,12431,ZCTA5 12431,43.0,14.5
8600000US12432,12432,ZCTA5 12432,46.6,18.1
8600000US12433,12433,ZCTA5 12433,49.2,34.4
8600000US12434,12434,ZCTA5 12434,30.7,9.0
8600000US12435,12435,ZCTA5 12435,,
8600000US12436,12436,ZCTA5 12436,,
8600000US12438,12438,ZCTA5 12438,,
8600000US12439,12439,ZCTA5 12439,,
8600000US12440,12440,ZCTA5 12440,32.3,20.8
8600000US12441,12441,ZCTA5 12441,,
8600000US12442,12442,ZCTA5 12442,26.9,4.2
8600000US12443,12443,ZCTA5 12443,37.8,31.4
8600000US12444,12444,ZCTA5 12444,36.3,29.0
8600000US12446,12446,ZCTA5 12446,33.1,18.5
8600000US12448,12448,ZCTA5 12448,,
8600000US12449,12449,ZCTA5 12449,25.3,5.1
8600000US12450,12450,ZCTA5 12450,,
8600000US12451,12451,ZCTA5 12451,43.3,34.8
8600000US12452,12452,ZCTA5 12452,16.1,7.7
8600000US12453,12453,ZCTA5 12453,,
8600000US12454,12454,ZCTA5 12454,,
8600000US12455,12455,ZCTA5 12455,19.8,14.6
8600000US12456,12456,ZCTA5 12456,,
8600000US12457,12457,ZCTA5 12457,45.5,9.8
8600000US12458,12458,ZCTA5 12458,24.2,12.9
8600000US12459,12459,ZCTA5 12459,,
8600000US12460,12460,ZCTA5 12460,,
8600000US12461,12461,ZCTA5 12461,,
8600000US12463,12463,ZCTA5 12463,40.6,35.4
8600000US12464,12464,ZCTA5 12464,41.8,28.1
8600000US12465,12465,ZCTA5 12465,23.2,17.1
8600000US12466,12466,ZCTA5 12466,32.6,15.3
8600000US12468,12468,ZCTA5 12468,30.4,25.5
8600000US12469,12469,ZCTA5 12469,,
8600000US12470,12470,ZCTA5 12470,28.0,36.4
8600000US12471,12471,ZCTA5 12471,,
8600000US12472,12472,ZCTA5 12472,43.1,9.0
8600000US12473,12473,ZCTA5 12473,,
8600000US12474,12474,ZCTA5 12474,17.8,2.6
8600000US12475,12475,ZCTA5 12475,,
8600000US12477,12477,ZCTA5 12477,33.6,4.9
8600000US12480,12480,ZCTA5 12480,,
8600000US12481,12481,ZCTA5 12481,,
8600000US12482,12482,ZCTA5 12482,23.6,18.1
8600000US12483,12483,ZCTA5 12483,30.5,38.3
8600000US12484,12484,ZCTA5 12484,,
8600000US12485,12485,ZCTA5 12485,44.8,8.3
8600000US12486,12486,ZCTA5 12486,32.1,18.2
8600000US12487,12487,ZCTA5 12487,24.8,23.2
8600000US12489,12489,ZCTA5 12489,26.0,12.3
8600000US12490,12490,ZCTA5 12490,,
8600000US12491,12491,ZCTA5 12491,48.9,25.3
8600000US12492,12492,ZCTA5 12492,11.5,19.0
8600000US12493,12493,ZCTA5 12493,14.5,97.4
8600000US12494,12494,ZCTA5 12494,,
8600000US12495,12495,ZCTA5 12495,,
8600000US12496,12496,ZCTA5 12496,41.8,33.2
8600000US12498,12498,ZCTA5 12498,29.8,6.7
8600000US12501,12501,ZCTA5 12501,35.3,16.9
8600000US12502,12502,ZCTA5 12502,23.3,8.6
8600000US12503,12503,ZCTA5 12503,45.0,38.4
8600000US12504,12504,ZCTA5 12504,,
8600000US12507,12507,ZCTA5 12507,,
8600000US12508,12508,ZCTA5 12508,32.4,4.9
8600000US12512,12512,ZCTA5 12512,,
8600000US12513,12513,ZCTA5 12513,,
8600000US12514,12514,ZCTA5 12514,20.1,4.8
8600000US12515,12515,ZCTA5 12515,,
8600000US12516,12516,ZCTA5 12516,,
8600000US12517,12517,ZCTA5 12517,,
8600000US12518,12518,ZCTA5 12518,31.5,5.6
8600000US12520,12520,ZCTA5 12520,25.4,4.9
8600000US12521,12521,ZCTA5 12521,42.0,29.2
8600000US12522,12522,ZCTA5 12522,28.7,17.1
8600000US12523,12523,ZCTA5 12523,27.4,13.1
8600000US12524,12524,ZCTA5 12524,27.3,4.0
8600000US12525,12525,ZCTA5 12525,22.7,11.2
8600000US12526,12526,ZCTA5 12526,30.1,6.1
8600000US12527,12527,ZCTA5 12527,46.4,10.3
8600000US12528,12528,ZCTA5 12528,31.9,3.7
8600000US12529,12529,ZCTA5 12529,23.7,2.9
8600000US12530,12530,ZCTA5 12530,,
8600000US12531,12531,ZCTA5 12531,,
8600000US12533,12533,ZCTA5 12533,27.3,5.8
8600000US12534,12534,ZCTA5 12534,28.7,2.5
8600000US12538,12538,ZCTA5 12538,34.1,7.3
8600000US12540,12540,ZCTA5 12540,27.6,11.1
8600000US12542,12542,ZCTA5 12542,31.4,4.2
8600000US12543,12543,ZCTA5 12543,35.4,6.3
8600000US12545,12545,ZCTA5 12545,29.7,8.3
8600000US12546,12546,ZCTA5 12546,28.2,10.8
8600000US12547,12547,ZCTA5 12547,32.3,9.2
8600000US12548,12548,ZCTA5 12548,30.1,10.5
8600000US12549,12549,ZCTA5 12549,29.1,4.5
8600000US12550,12550,ZCTA5 12550,34.6,3.1
8600000US12553,12553,ZCTA5 12553,32.3,1.8
8600000US12561,12561,ZCTA5 12561,37.6,10.1
8600000US12563,12563,ZCTA5 12563,37.5,4.9
8600000US12564,12564,ZCTA5 12564,28.1,3.6
8600000US12565,12565,ZCTA5 12565,29.2,4.9
8600000US12566,12566,ZCTA5 12566,28.9,6.8
8600000US12567,12567,ZCTA5 12567,27.5,16.9
8600000US12569,12569,ZCTA5 12569,33.2,10.0
8600000US12570,12570,ZCTA5 12570,33.2,16.9
8600000US12571,12571,ZCTA5 12571,32.2,3.6
8600000US12572,12572,ZCTA5 12572,31.1,5.6
8600000US12574,12574,ZCTA5 12574,19.7,36.6
8600000US12575,12575,ZCTA5 12575,,
8600000US12577,12577,ZCTA5 12577,,
8600000US12578,12578,ZCTA5 12578,37.5,15.4
8600000US12580,12580,ZCTA5 12580,30.9,22.0
8600000US12581,12581,ZCTA5 12581,28.6,15.7
8600000US12582,12582,ZCTA5 12582,14.5,10.1
8600000US12583,12583,ZCTA5 12583,30.1,6.0
8600000US12585,12585,ZCTA5 12585,19.0,74.1
8600000US12586,12586,ZCTA5 12586,27.5,3.1
8600000US12589,12589,ZCTA5 12589,27.8,5.5
8600000US12590,12590,ZCTA5 12590,26.9,2.0
8600000US12592,12592,ZCTA5 12592,22.9,4.4
8600000US12594,12594,ZCTA5 12594,31.0,17.6
8600000US12601,12601,ZCTA5 12601,38.2,4.2
8600000US12603,12603,ZCTA5 12603,35.1,6.9
8600000US12604,12604,ZCTA5 12604,,
8600000US12701,12701,ZCTA5 12701,33.8,4.9
8600000US12719,12719,ZCTA5 12719,12.2,19.8
8600000US12720,12720,ZCTA5 12720,,
8600000US12721,12721,ZCTA5 12721,29.8,9.4
8600000US12722,12722,ZCTA5 12722,,
8600000US12723,12723,ZCTA5 12723,18.1,14.1
8600000US12724,12724,ZCTA5 12724,,
8600000US12725,12725,ZCTA5 12725,23.7,26.7
8600000US12726,12726,ZCTA5 12726,19.2,8.3
8600000US12729,12729,ZCTA5 12729,29.1,20.6
8600000US12732,12732,ZCTA5 12732,43.6,16.4
8600000US12733,12733,ZCTA5 12733,47.5,14.0
8600000US12734,12734,ZCTA5 12734,,
8600000US12736,12736,ZCTA5 12736,16.9,2.4
8600000US12737,12737,ZCTA5 12737,34.6,9.0
8600000US12738,12738,ZCTA5 12738,,
8600000US12740,12740,ZCTA5 12740,25.2,13.6
8600000US12741,12741,ZCTA5 12741,26.9,23.4
8600000US12742,12742,ZCTA5 12742,34.7,19.8
8600000US12743,12743,ZCTA5 12743,,
8600000US12745,12745,ZCTA5 12745,25.2,13.9
8600000US12746,12746,ZCTA5 12746,27.1,20.8
8600000US12747,12747,ZCTA5 12747,36.7,12.6
8600000US12748,12748,ZCTA5 12748,29.1,4.3
8600000US12749,12749,ZCTA5 12749,14.7,90.6
8600000US12750,12750,ZCTA5 12750,,
8600000US12751,12751,ZCTA5 12751,28.9,22.5
8600000US12752,12752,ZCTA5 12752,30.7,22.8
8600000US12754,12754,ZCTA5 12754,33.5,11.8
8600000US12758,12758,ZCTA5 12758,27.5,2.1
8600000US12759,12759,ZCTA5 12759,,
8600000US12760,12760,ZCTA5 12760,31.7,9.3
8600000US12762,12762,ZCTA5 12762,,
8600000US12763,12763,ZCTA5 12763,15.8,12.4
8600000US12764,12764,ZCTA5 12764,19.5,17.9
8600000US12765,12765,ZCTA5 12765,,
8600000US12766,12766,ZCTA5 12766,,
8600000US12767,12767,ZCTA5 12767,,
8600000US12768,12768,ZCTA5 12768,29.7,9.6
8600000US12769,12769,ZCTA5 12769,,
8600000US12770,12770,ZCTA5 12770,,
8600000US12771,12771,ZCTA5 12771,41.0,10.0
8600000US12775,12775,ZCTA5 12775,19.6,28.1
8600000US12776,12776,ZCTA5 12776,29.3,33.0
8600000US12777,12777,ZCTA5 12777,35.0,5.2
8600000US12778,12778,ZCTA5 12778,,
8600000US12779,12779,ZCTA5 12779,27.2,4.5
8600000US12780,12780,ZCTA5 12780,,
8600000US12781,12781,ZCTA5 12781,13.2,10.4
8600000US12783,12783,ZCTA5 12783,36.0,26.9
8600000US12784,12784,ZCTA5 12784,,
8600000US12785,12785,ZCTA5 12785,,
8600000US12786,12786,ZCTA5 12786,,
8600000US12787,12787,ZCTA5 12787,,
8600000US12788,12788,ZCTA5 12788,29.2,11.7
8600000US12789,12789,ZCTA5 12789,30.4,7.1
8600000US12790,12790,ZCTA5 12790,26.4,4.5
8600000US12791,12791,ZCTA5 12791,25.9,6.2
8600000US12792,12792,ZCTA5 12792,25.5,3.8
8600000US12801,12801,ZCTA5 12801,30.2,3.4
8600000US12803,12803,ZCTA5 12803,28.4,7.0
8600000US12804,12804,ZCTA5 12804,31.3,4.1
8600000US12808,12808,ZCTA5 12808,,
8600000US12809,12809,ZCTA5 12809,29.1,18.9
8600000US12810,12810,ZCTA5 12810,,
8600000US12811,12811,ZCTA5 12811,,
8600000US12812,12812,ZCTA5 12812,,
8600000US12814,12814,ZCTA5 12814,21.6,2.6
8600000US12815,12815,ZCTA5 12815,22.0,9.9
8600000US12816,12816,ZCTA5 12816,33.8,3.4
8600000US12817,12817,ZCTA5 12817,39.5,21.6
8600000US12819,12819,ZCTA5 12819,33.7,12.1
8600000US12821,12821,ZCTA5 12821,,
8600000US12822,12822,ZCTA5 12822,26.4,6.9
8600000US12823,12823,ZCTA5 12823,,
8600000US12824,12824,ZCTA5 12824,32.5,31.4
8600000US12827,12827,ZCTA5 12827,24.6,30.1
8600000US12828,12828,ZCTA5 12828,33.4,17.4
8600000US12831,12831,ZCTA5 12831,25.7,3.2
8600000US12832,12832,ZCTA5 12832,33.5,6.0
8600000US12833,12833,ZCTA5 12833,28.1,26.9
8600000US12834,12834,ZCTA5 12834,24.3,4.4
8600000US12835,12835,ZCTA5 12835,21.6,7.9
8600000US12836,12836,ZCTA5 12836,23.3,40.3
8600000US12837,12837,ZCTA5 12837,,
8600000US12838,12838,ZCTA5 12838,,
8600000US12839,12839,ZCTA5 12839,30.6,5.0
8600000US12841,12841,ZCTA5 12841,,
8600000US12842,12842,ZCTA5 12842,33.3,7.8
8600000US12843,12843,ZCTA5 12843,24.3,8.6
8600000US12844,12844,ZCTA5 12844,,
8600000US12845,12845,ZCTA5 12845,24.2,7.6
8600000US12846,12846,ZCTA5 12846,31.4,5.8
8600000US12847,12847,ZCTA5 12847,18.0,9.3
8600000US12849,12849,ZCTA5 12849,,
8600000US12850,12850,ZCTA5 12850,23.3,9.3
8600000US12851,12851,ZCTA5 12851,41.3,36.4
8600000US12852,12852,ZCTA5 12852,,
8600000US12853,12853,ZCTA5 12853,36.2,20.7
8600000US12855,12855,ZCTA5 12855,,
8600000US12856,12856,ZCTA5 12856,,
8600000US12857,12857,ZCTA5 12857,44.0,11.2
8600000US12858,12858,ZCTA5 12858,,
8600000US12859,12859,ZCTA5 12859,22.3,2.9
8600000US12860,12860,ZCTA5 12860,29.8,73.8
8600000US12861,12861,ZCTA5 12861,24.0,10.2
8600000US12862,12862,ZCTA5 12862,,
8600000US12863,12863,ZCTA5 12863,,
8600000US12864,12864,ZCTA5 12864,,
8600000US12865,12865,ZCTA5 12865,32.8,13.2
8600000US12866,12866,ZCTA5 12866,34.5,3.1
8600000US12870,12870,ZCTA5 12870,20.4,17.1
8600000US12871,12871,ZCTA5 12871,30.8,6.2
8600000US12872,12872,ZCTA5 12872,,
8600000US12873,12873,ZCTA5 12873,22.3,2.2
8600000US12874,12874,ZCTA5 12874,,
8600000US12878,12878,ZCTA5 12878,33.0,3.6
8600000US12883,12883,ZCTA5 12883,42.4,16.8
8600000US12884,12884,ZCTA5 12884,44.0,30.2
8600000US12885,12885,ZCTA5 12885,,
8600000US12886,12886,ZCTA5 12886,,
8600000US12887,12887,ZCTA5 12887,30.8,7.6
8600000US12901,12901,ZCTA5 12901,31.0,3.0
8600000US12903,12903,ZCTA5 12903,31.7,9.8
8600000US12910,12910,ZCTA5 12910,23.5,25.1
8600000US12911,12911,ZCTA5 12911,,
8600000US12912,12912,ZCTA5 12912,36.0,9.9
8600000US12913,12913,ZCTA5 12913,22.0,9.0
8600000US12914,12914,ZCTA5 12914,,
8600000US12916,12916,ZCTA5 12916,30.0,17.9
8600000US12917,12917,ZCTA5 12917,36.6,8.8
8600000US12918,12918,ZCTA5 12918,32.1,17.9
8600000US12919,12919,ZCTA5 12919,28.8,15.2
8600000US12920,12920,ZCTA5 12920,29.6,9.7
8600000US12921,12921,ZCTA5 12921,20.5,5.9
8600000US12922,12922,ZCTA5 12922,,
8600000US12923,12923,ZCTA5 12923,27.5,49.8
8600000US12924,12924,ZCTA5 12924,,
8600000US12926,12926,ZCTA5 12926,46.4,28.9
8600000US12927,12927,ZCTA5 12927,,
8600000US12928,12928,ZCTA5 12928,26.5,7.4
8600000US12929,12929,ZCTA5 12929,30.9,6.0
8600000US12930,12930,ZCTA5 12930,30.9,17.9
8600000US12932,12932,ZCTA5 12932,23.3,3.4
8600000US12933,12933,ZCTA5 12933,,
8600000US12934,12934,ZCTA5 12934,25.0,16.9
8600000US12935,12935,ZCTA5 12935,38.1,27.6
8600000US12936,12936,ZCTA5 12936,,
8600000US12937,12937,ZCTA5 12937,31.6,8.3
8600000US12939,12939,ZCTA5 12939,,
8600000US12941,12941,ZCTA5 12941,21.9,30.5
8600000US12942,12942,ZCTA5 12942,32.5,15.9
8600000US12943,12943,ZCTA5 12943,,
8600000US12944,12944,ZCTA5 12944,35.3,10.4
8600000US12945,12945,ZCTA5 12945,,
8600000US12946,12946,ZCTA5 12946,21.1,3.9
8600000US12950,12950,ZCTA5 12950,,
8600000US12952,12952,ZCTA5 12952,22.9,51.8
8600000US12953,12953,ZCTA5 12953,30.2,6.8
8600000US12955,12955,ZCTA5 12955,,
8600000US12956,12956,ZCTA5 12956,17.0,20.4
8600000US12957,12957,ZCTA5 12957,45.0,20.6
8600000US12958,12958,ZCTA5 12958,43.1,3.8
8600000US12959,12959,ZCTA5 12959,41.0,15.5
8600000US12960,12960,ZCTA5 12960,,
8600000US12961,12961,ZCTA5 12961,,
8600000US12962,12962,ZCTA5 12962,30.0,4.2
8600000US12964,12964,ZCTA5 12964,,
8600000US12965,12965,ZCTA5 12965,,
8600000US12966,12966,ZCTA5 12966,35.7,34.7
8600000US12967,12967,ZCTA5 12967,37.5,7.9
8600000US12969,12969,ZCTA5 12969,,
8600000US12970,12970,ZCTA5 12970,19.4,25.9
8600000US12972,12972,ZCTA5 12972,27.8,8.9
8600000US12973,12973,ZCTA5 12973,,
8600000US12974,12974,ZCTA5 12974,23.6,1.5
8600000US12975,12975,ZCTA5 12975,39.3,38.2
8600000US12976,12976,ZCTA5 12976,29.0,51.0
8600000US12977,12977,ZCTA5 12977,,
8600000US12978,12978,ZCTA5 12978,,
8600000US12979,12979,ZCTA5 12979,22.7,5.8
8600000US12980,12980,ZCTA5 12980,33.8,4.2
8600000US12981,12981,ZCTA5 12981,25.7,11.1
8600000US12983,12983,ZCTA5 12983,29.5,3.0
8600000US12985,12985,ZCTA5 12985,32.4,6.9
8600000US12986,12986,ZCTA5 12986,26.3,5.4
8600000US12987,12987,ZCTA5 12987,,
8600000US12989,12989,ZCTA5 12989,29.8,9.6
8600000US12992,12992,ZCTA5 12992,30.0,30.4
8600000US12993,12993,ZCTA5 12993,37.0,13.3
8600000US12996,12996,ZCTA5 12996,,
8600000US12997,12997,ZCTA5 12997,28.3,20.9
8600000US12998,12998,ZCTA5 12998,13.9,67.2
8600000US13020,13020,ZCTA5 13020,,
8600000US13021,13021,ZCTA5 13021,27.0,2.2
8600000US13024,13024,ZCTA5 13024,,
8600000US13026,13026,ZCTA5 13026,25.0,9.1
8600000US13027,13027,ZCTA5 13027,25.6,2.4
8600000US13028,13028,ZCTA5 13028,37.7,25.7
8600000US13029,13029,ZCTA5 13029,33.6,6.6
8600000US13030,13030,ZCTA5 13030,17.2,5.8
8600000US13031,13031,ZCTA5 13031,26.5,3.4
8600000US13032,13032,ZCTA5 13032,27.4,7.0
8600000US13033,13033,ZCTA5 13033,19.2,4.9
8600000US13034,13034,ZCTA5 13034,23.6,4.6
8600000US13035,13035,ZCTA5 13035,28.7,3.3
8600000US13036,13036,ZCTA5 13036,30.9,6.5
8600000US13037,13037,ZCTA5 13037,28.6,6.4
8600000US13039,13039,ZCTA5 13039,24.0,3.7
8600000US13040,13040,ZCTA5 13040,30.0,8.4
